# timestamps,qw,qx,qy,qz,tx,ty,tz,vx,vy,vz,FR_qw,FR_qx,FR_qy,FR_qz,FR_tx,FR_ty,FR_tz,FL_qw,FL_qx,FL_qy,FL_qz,FL_tx,FL_ty,FL_tz,RR_qw,RR_qx,RR_qy,RR_qz,RR_tx,RR_ty,RR_tz,RL_qw,RL_qx,RL_qy,RL_qz,RL_tx,RL_ty,RL_tz
4.525000000000000355e+00,9.989972535874234172e-01,3.891863605531285797e-02,-2.187359184456829503e-02,-3.372398582120252584e-03,4.063959102004091051e+00,-7.037811339731642191e-02,2.461137892923912218e-01,8.965978681844163356e-01,-2.560323727664112758e-01,5.513186357805938131e-02,9.020254903284967707e-01,1.786121358460324438e-01,-3.863942406350849290e-01,-7.174406268249258756e-02,4.192572866483737393e+00,-1.193284527918739291e-01,1.999164783936729917e-02,7.601010902292751892e-01,-8.704860521588050903e-02,-6.409670116801647888e-01,6.188830988188772503e-02,4.372572496800439801e+00,6.248169395694040500e-03,1.892992428565486857e-02,7.748484642204541695e-01,-3.825908131480303120e-02,-6.305617181078584377e-01,2.319525488147381950e-02,3.976940852498958456e+00,-2.231606034861413346e-01,1.999195471189072967e-02,9.623425734996989833e-01,1.109125401925132037e-01,-2.466467271471385614e-01,-2.757846343844216896e-02,3.776779738536014897e+00,1.148511120101033955e-01,1.999164017467104648e-02
4.530000000000000249e+00,9.990061960191086721e-01,3.856729655007168356e-02,-2.207860012342292497e-02,-3.423356370441037015e-03,4.068487839529373318e+00,-7.159723063044687308e-02,2.464315041439039677e-01,9.120098628924483419e-01,-2.357344521063206577e-01,6.910583401311015672e-02,9.057885471271406308e-01,1.815082135083221360e-01,-3.763384831200266012e-01,-7.050689643742964752e-02,4.192973810902326903e+00,-1.194189131334004034e-01,1.999168228595107899e-02,7.606613483175299617e-01,-8.743955068924304241e-02,-6.402415721835976736e-01,6.196262905087138867e-02,4.375732704455115751e+00,4.834828029609829561e-03,1.929209533450812475e-02,7.776237699144148419e-01,-3.642747279574586744e-02,-6.273041020837303305e-01,2.153776215703949101e-02,3.977113876165432771e+00,-2.232596793800992463e-01,1.999199033258549155e-02,9.646072893700140538e-01,1.133458896160218776e-01,-2.365696467300262562e-01,-2.683819754411980937e-02,3.777180615265237407e+00,1.147620494297372368e-01,1.999166748595072873e-02
4.535000000000000142e+00,9.990143717841719617e-01,3.822544567298544194e-02,-2.230412525798819434e-02,-3.409731404950521079e-03,4.073095297429365935e+00,-7.271566327935795326e-02,2.468165570955000720e-01,9.279752647668322307e-01,-2.157021852308895760e-01,8.223434569392498728e-02,9.095946930824448939e-01,1.841656379589357018e-01,-3.660046429421101033e-01,-6.900082214183819729e-02,4.193383737682795598e+00,-1.194974148381439671e-01,1.999172208658257788e-02,7.617178085169269419e-01,-8.810909589666374164e-02,-6.388683341265865012e-01,6.220947724232199494e-02,4.378486875180184867e+00,3.366964183472334615e-03,1.953143160229105918e-02,7.807253274090091288e-01,-3.469316935614328440e-02,-6.235890336732236028e-01,2.002658794244838517e-02,3.977309340273598615e+00,-2.233521893194703178e-01,1.999202842508759209e-02,9.668103310066300526e-01,1.156468768564367922e-01,-2.263418979747799098e-01,-2.594087418297406911e-02,3.777586089580041495e+00,1.146789435879953800e-01,1.999169834151166836e-02
4.540000000000000036e+00,9.990222563380841692e-01,3.788491752678663227e-02,-2.254135509851689853e-02,-3.339412444482363612e-03,4.077783828166650970e+00,-7.373487412332514757e-02,2.472641692133687175e-01,9.443552141809296030e-01,-1.959802571729785114e-01,9.432992246653493229e-02,9.134274578145453738e-01,1.865865417735378118e-01,-3.554055589417970951e-01,-6.725050492537312796e-02,4.193802143288573703e+00,-1.195645424754452624e-01,1.999176677410327563e-02,7.633629891187148075e-01,-8.903850484144847088e-02,-6.367357173203055387e-01,6.258368627634637582e-02,4.380548690885095020e+00,1.874330326991219264e-03,1.969057611943049457e-02,7.841502254898309321e-01,-3.305913090841750696e-02,-6.194089106551377011e-01,1.865795082111686848e-02,3.977527366096975658e+00,-2.234381431301408205e-01,1.999206851782137778e-02,9.689502390117404884e-01,1.178080201544715599e-01,-2.159556025383009836e-01,-2.489743839622743371e-02,3.777996552597117752e+00,1.146019191273443261e-01,1.999173469064749464e-02
4.544999999999999929e+00,9.990303946629375265e-01,3.753536131960460293e-02,-2.278166860390185358e-02,-3.219125012175306100e-03,4.082553481366755221e+00,-7.465618750343103183e-02,2.477697557990191646e-01,9.604747775051261094e-01,-1.764927825877255774e-01,1.055866801912294511e-01,9.172701210663730675e-01,1.887732791416220635e-01,-3.445558831366948294e-01,-6.527953336914017746e-02,4.194228461388700424e+00,-1.196208566985135779e-01,1.999181836806865342e-02,7.656792847070357233e-01,-9.022073140392415647e-02,-6.337352070570992923e-01,6.304871078585676247e-02,4.381742022076114296e+00,3.744707776743710914e-04,1.979778264663147394e-02,7.878916420695704081e-01,-3.152793892212332055e-02,-6.147593111620415218e-01,1.742810270256211005e-02,3.977767880674290435e+00,-2.235175593037105335e-01,1.999210892680351043e-02,9.710241134035956234e-01,1.198233753876951913e-01,-2.054068038067039248e-01,-2.371866036214488604e-02,3.778412233817006527e+00,1.145310485520687066e-01,1.999177624271632203e-02
4.549999999999999822e+00,9.990390394963867271e-01,3.717183640329402294e-02,-2.302002939606846710e-02,-3.054568242478783707e-03,4.087401994590362797e+00,-7.548070240696927446e-02,2.483291478016202702e-01,9.759259125155392844e-01,-1.571781810161002879e-01,1.161152311725814068e-01,9.211056945220290615e-01,1.907276260319366590e-01,-3.334732893638481244e-01,-6.310972562265987351e-02,4.194662012920072236e+00,-1.196668432012260030e-01,1.999187155464850207e-02,7.686633463174146197e-01,-9.166261286692209409e-02,-6.298495889282121896e-01,6.359340183922464196e-02,4.382119311699403497e+00,-1.134378583353107262e-03,1.987121304490512691e-02,7.919375845144663861e-01,-3.010241651868246493e-02,-6.096408162392313868e-01,1.633346038939377520e-02,3.978030531182534801e+00,-2.235904404214378027e-01,1.999214885060565661e-02,9.730275342378980064e-01,1.216880742722869918e-01,-1.946972018878922739e-01,-2.241494527862722755e-02,3.778833134281052164e+00,1.144663763272659729e-01,1.999181880197935246e-02
4.554999999999999716e+00,9.990477247426077234e-01,3.686058253093157933e-02,-2.316905307328257987e-02,-2.852388786011120312e-03,4.092213320998078885e+00,-7.619687823538813520e-02,2.489334901996606564e-01,9.559075048703083999e-01,-1.353553384286326766e-01,1.261089678232917288e-01,9.235588321978748239e-01,1.919632191076885430e-01,-3.261853231073596482e-01,-6.158198574630840277e-02,4.196530844970067342e+00,-1.199939692610260400e-01,2.045846109405474733e-02,7.719043216247982730e-01,-9.308218907428060518e-02,-6.256084667882758632e-01,6.413634396286331529e-02,4.382331225380895035e+00,-2.505538343212839955e-03,1.992003541542210904e-02,7.962658329481433483e-01,-2.878858859139987736e-02,-6.040654254800236211e-01,1.539162713791677149e-02,3.978314144746608605e+00,-2.236562198071443408e-01,1.999199093460625118e-02,9.742256810021188151e-01,1.220892722740077041e-01,-1.884649361859011552e-01,-2.143594877781629035e-02,3.780866184524656504e+00,1.136613088248715764e-01,2.063661026738458637e-02
4.560000000000000497e+00,9.990566291592356540e-01,3.667090430692640513e-02,-2.310838568919251421e-02,-2.664398832205851653e-03,4.096909272875183916e+00,-7.677517099725887639e-02,2.494729063518530132e-01,9.358350977035271301e-01,-1.068462741971147878e-01,1.088233165294959504e-01,9.211244467278792980e-01,1.938750468878442657e-01,-3.315682355964856276e-01,-6.328289640912354574e-02,4.202448972209227307e+00,-1.209663137977562836e-01,2.452051336710941998e-02,7.752136784901121347e-01,-9.405337837775021304e-02,-6.213379395357420121e-01,6.431857889474443257e-02,4.382545491862340548e+00,-3.478171100024094430e-03,1.995169793385298193e-02,8.006594238720937673e-01,-2.771399806379298142e-02,-5.983003328646276930e-01,1.459907429266283849e-02,3.978604994059358191e+00,-2.237107255154536234e-01,1.999188282934237504e-02,9.731365969281193795e-01,1.184765782987956817e-01,-1.962072986148232223e-01,-2.170622224252314464e-02,3.787491353949193229e+00,1.104275095283597657e-01,2.422666764205989864e-02
4.565000000000000391e+00,9.990610701501627666e-01,3.659986566688143428e-02,-2.304803106811450716e-02,-2.493232331927643531e-03,4.101530453025418410e+00,-7.721322883424598660e-02,2.499445455390028326e-01,9.230915940591152280e-01,-7.850248012288821298e-02,9.486920698415177156e-02,9.144596703623768530e-01,1.958379799616287997e-01,-3.476279266830366588e-01,-6.757086262091778484e-02,4.211580455490460118e+00,-1.230312729911395841e-01,3.222162490204941165e-02,7.785994411851248076e-01,-9.465264440513475319e-02,-6.170092989286324325e-01,6.421302149037973195e-02,4.382763272029781554e+00,-4.078705093599841597e-03,1.997214550009800138e-02,8.050226571814436127e-01,-2.686726316830761324e-02,-5.924702762660322142e-01,1.398725618640571725e-02,3.978897212372439540e+00,-2.237536407923946535e-01,1.999180823816713165e-02,9.698743575044038723e-01,1.121779654332731024e-01,-2.150353000069263609e-01,-2.279593116331040531e-02,3.797651113011056179e+00,1.054717764434468241e-01,3.084130745725341405e-02
4.570000000000000284e+00,9.990584068828133324e-01,3.674246302334051306e-02,-2.296465491241969636e-02,-2.217131594428145818e-03,4.106101519530106714e+00,-7.751466125599350276e-02,2.503689432799279802e-01,9.141384475280073252e-01,-5.150714578717204006e-02,8.562455946871455614e-02,9.049523109328846404e-01,1.956557226522198101e-01,-3.707707787879944705e-01,-7.286413883120766710e-02,4.222828438342002499e+00,-1.266418436900909328e-01,4.194750171684979989e-02,7.820442706278574185e-01,-9.489683169958335052e-02,-6.126226902035007971e-01,6.399054273366462653e-02,4.382984723972464636e+00,-4.302955378709494988e-03,1.998532283648074906e-02,8.094160378597737848e-01,-2.613168189708297770e-02,-5.864960832013321745e-01,1.360724976294105937e-02,3.979194910850050171e+00,-2.237877057170907791e-01,1.999179002320716769e-02,9.646202031342464567e-01,1.048785435885831313e-01,-2.406792996812393837e-01,-2.412114228080586634e-02,3.810030602990477355e+00,9.988314453186390718e-02,3.964968470665534983e-02
4.575000000000000178e+00,9.990488791993478168e-01,3.714638168006625246e-02,-2.276727019816952163e-02,-1.770510188994887111e-03,4.110636472091268701e+00,-7.769094552089608752e-02,2.507810844910869919e-01,9.076093412542477479e-01,-2.762252000382321368e-02,8.505545213265396087e-02,8.931113670265039550e-01,1.917954588851692177e-01,-3.993416669822227871e-01,-7.805652471725986474e-02,4.235662781703024571e+00,-1.318891230269567671e-01,5.253717969085568151e-02,7.854825324725708269e-01,-9.502642514958732634e-02,-6.081945800035909455e-01,6.392591460450307295e-02,4.383208216205257912e+00,-4.301266153882441282e-03,1.999160616519064793e-02,8.139196176374364766e-01,-2.542931530956936068e-02,-5.802644237990923770e-01,1.346864584593224570e-02,3.979503557447804596e+00,-2.238153431876553634e-01,1.999177511276669511e-02,9.573487405412014484e-01,9.740447135652714750e-02,-2.708346838421742397e-01,-2.538369500368964707e-02,3.823930410262240009e+00,9.427226494179558047e-02,4.993031424637485449e-02
4.580000000000000071e+00,9.990354952808234712e-01,3.777938030479435078e-02,-2.234867175956770091e-02,-1.155189754333890532e-03,4.115145928903224615e+00,-7.776361041826426734e-02,2.512247738669747266e-01,9.031400753274879678e-01,-8.823961433651997949e-03,9.352256846489674647e-02,8.787845699806650090e-01,1.837429113055979446e-01,-4.326414145719709725e-01,-8.244773196398330617e-02,4.249790386635718065e+00,-1.384272513368659807e-01,6.321212497637382355e-02,7.888466369720725790e-01,-9.534972381248016382e-02,-6.037377202727641778e-01,6.426646580122884200e-02,4.383431967833117504e+00,-4.283661785370488501e-03,1.999158741191297065e-02,8.186237431687525268e-01,-2.472032942420805332e-02,-5.736382297729772928e-01,1.353712585683617201e-02,3.979829433082513912e+00,-2.238386866919350182e-01,1.999175022047359335e-02,9.479578649974321758e-01,8.985277753783993404e-02,-3.043107559500421999e-01,-2.640697580866432567e-02,3.838951690794614624e+00,8.887660592980521634e-02,6.095565929607260625e-02
4.584999999999999964e+00,9.990258151849394919e-01,3.849105511855894363e-02,-2.157979845079486050e-02,-4.142085828399435740e-04,4.119640287709911419e+00,-7.775873638770290641e-02,2.517455831634409225e-01,9.007723276587628058e-01,4.767636268540843651e-03,1.113401224159911856e-01,8.615341514321916971e-01,1.720028371809798895e-01,-4.699359010573670448e-01,-8.563982026550102933e-02,4.264886025544319281e+00,-1.456195205271053894e-01,7.345134946092390926e-02,7.921354241495451864e-01,-9.581191378420539362e-02,-5.992678541140253889e-01,6.495834057301098918e-02,4.383655423736704471e+00,-4.253140202578999454e-03,1.999158246027292821e-02,8.236165462312925456e-01,-2.398582941501365556e-02,-5.664726669770612233e-01,1.375435673546642618e-02,3.980178891682082387e+00,-2.238596644713493344e-01,1.999171645050488999e-02,9.362773118669396322e-01,8.187034144546513625e-02,-3.405189645289383171e-01,-2.699772714433845006e-02,3.854827566126717731e+00,8.371591778168410714e-02,7.200588895704587711e-02
4.589999999999999858e+00,9.990268927328296300e-01,3.911783911544077647e-02,-2.036929506822008143e-02,3.925276418422459553e-04,4.124128895949993989e+00,-7.769810990544842588e-02,2.523838704674624123e-01,9.000957648452344584e-01,1.467901569773199903e-02,1.366523541169435141e-01,8.411775347790662050e-01,1.578457795348830184e-01,-5.097635824563576668e-01,-8.744229449927659603e-02,4.280481712964334662e+00,-1.527518094784657832e-01,8.286876657846611871e-02,7.953797222324450189e-01,-9.635807115247875532e-02,-5.947615041655612833e-01,6.591640727414836698e-02,4.383879835436976791e+00,-4.213471987135947519e-03,1.999158212274033952e-02,8.289507411603613818e-01,-2.322897915664856247e-02,-5.586621376728420074e-01,1.406055432186367748e-02,3.980556220806667600e+00,-2.238794367052771572e-01,1.999168696109110410e-02,9.220703551372804174e-01,7.312206284497714537e-02,-3.790966339441775301e-01,-2.692891075589405603e-02,3.871331215693585737e+00,7.878584945199292033e-02,8.244258658399704343e-02
4.594999999999999751e+00,9.990423447362923870e-01,3.954082777136357779e-02,-1.869356794941426717e-02,1.211148334068940045e-03,4.128618401815219663e+00,-7.759471365242560925e-02,2.531582055078830940e-01,9.005153159417181863e-01,2.277086961766221218e-02,1.636252943420431760e-01,8.182636289850165889e-01,1.428257690678350900e-01,-5.498483202922829216e-01,-8.781946163697264274e-02,4.296037462092439085e+00,-1.592340985623075245e-01,9.112103119229081338e-02,7.986208924807199905e-01,-9.694952396043841902e-02,-5.901775716302809505e-01,6.705142684333538494e-02,4.384107175852244076e+00,-4.168028085495781299e-03,1.999158171152491670e-02,8.346203516494462571e-01,-2.247123948122110859e-02,-5.501783700715856540e-01,1.441086791646187422e-02,3.980962018677323577e+00,-2.238981760646701347e-01,1.999166928481266314e-02,9.051291804559813414e-01,6.369805045819719458e-02,-4.195304929585652598e-01,-2.603633101747816064e-02,3.888210430431196407e+00,7.417475436899835517e-02,9.179350596135733842e-02
4.600000000000000533e+00,9.990717127235946293e-01,3.969708812104569273e-02,-1.660860337459866415e-02,2.002079968051203359e-03,4.133113948671601534e+00,-7.745183991659179701e-02,2.540577881511726366e-01,9.019860601432900804e-01,3.097484402066447845e-02,1.864974231013477035e-01,7.941328965795163564e-01,1.282899044272042544e-01,-5.876632051614425478e-01,-8.687117065900706869e-02,4.311119055219247542e+00,-1.647140810085608864e-01,9.789936307241398072e-02,8.018958990843657597e-01,-9.757040603017373692e-02,-5.854747309358115936e-01,6.828120044655583420e-02,4.384339309316350963e+00,-4.119274891551994583e-03,1.999158209884142889e-02,8.405562457630382234e-01,-2.174808554644237085e-02,-5.410857432548149548e-01,1.477961197717971194e-02,3.981392678777218475e+00,-2.239151596135619260e-01,1.999167143870666380e-02,8.855188486071291498e-01,5.419058427886312007e-02,-4.607902052730945552e-01,-2.433384600508598644e-02,3.905149003859784251e+00,7.005800607376644340e-02,9.977579064057298663e-02
4.605000000000000426e+00,9.991119570382710480e-01,3.956053432253161389e-02,-1.423794580358612311e-02,2.746329653552521607e-03,4.137619817979829584e+00,-7.726599771368247715e-02,2.550488368713767495e-01,9.043176448963814451e-01,4.021157974850298605e-02,2.014188186049008233e-01,7.704969960706682386e-01,1.150810088829277572e-01,-6.212104326045603253e-01,-8.478407199361950863e-02,4.325530251333761456e+00,-1.690887441332729058e-01,1.029950123283408792e-01,8.052321227494159128e-01,-9.822661966251372556e-02,-5.806175101268344907e-01,6.954183356987911346e-02,4.384577741253352201e+00,-4.068522215951385010e-03,1.999158317218923536e-02,8.466504688693592406e-01,-2.109609056734580018e-02,-5.315149322531849130e-01,1.515966087881714594e-02,3.981841769379756535e+00,-2.239292584732300861e-01,1.999169018935657849e-02,8.638104030045181680e-01,4.540522984799317402e-02,-5.012826341972228539e-01,-2.203799936282971675e-02,3.921811339362085480e+00,6.660778510552620157e-02,1.062525157233992767e-01
4.610000000000000320e+00,9.991593866991516082e-01,3.912563214307193671e-02,-1.174066785327310646e-02,3.444067179854054701e-03,4.142140886568544289e+00,-7.703157457966526567e-02,2.560864507228752807e-01,9.077795121434117931e-01,5.055712660364197059e-02,2.071184668872706192e-01,7.488925594065766189e-01,1.035619145202811842e-01,-6.494187905729450483e-01,-8.179302401265346745e-02,4.339281184308072525e+00,-1.724315151918119626e-01,1.063743679674935133e-01,8.086483663238903663e-01,-9.893622407576289912e-02,-5.755767253463172084e-01,7.078754443363410864e-02,4.384823644147008537e+00,-4.016241456166970772e-03,1.999155802229257012e-02,8.527857069042217297e-01,-2.054236818891923971e-02,-5.216249538374686523e-01,1.555495879507118664e-02,3.982301837774270048e+00,-2.239394767079267989e-01,1.999165303761939877e-02,8.411049806655679362e-01,3.793205140462026226e-02,-5.391893297386003425e-01,-1.945347454443075580e-02,3.937921175932431517e+00,6.389467346270956416e-02,1.111861041438819003e-01
